Modelo,Topologia,Uso,Tiempo
actorPPO_v2,NEW_Garr199905,1.432311111111111,5.079682111740112
actorPPO_v2,NEW_Garr199905,1.4146222222222222,5.064455270767212
actorPPO_v2,NEW_Garr199905,1.3351555555555557,5.044744968414307
actorPPO_v2,NEW_Garr199905,1.6204222222222222,5.05272364616394
actorPPO_v2,NEW_Garr199905,1.4421333333333333,5.064903974533081
actorPPO_v2,NEW_Garr199905,1.2589555555555556,5.072655200958252
actorPPO_v2,NEW_Garr199905,1.5324666666666666,5.08589768409729
actorPPO_v2,NEW_Garr199905,1.4253777777777779,5.098005056381226
actorPPO_v2,NEW_Garr199905,1.4176444444444445,5.118238210678101
actorPPO_v2,NEW_Garr199905,1.6846222222222222,5.1033241748809814
actorPPO_v2,NEW_Garr199905,1.2776,5.017247915267944
actorPPO_v2,NEW_Garr199905,1.370088888888889,5.048581838607788
actorPPO_v2,NEW_Garr199905,1.2647111111111111,5.079035043716431
actorPPO_v2,NEW_Garr199905,1.5025555555555556,5.1057703495025635
actorPPO_v2,NEW_Garr199905,1.3706888888888888,5.035193204879761
actorPPO_v2,NEW_Garr199905,1.3503333333333334,5.0900797843933105
actorPPO_v2,NEW_Garr199905,1.593,4.987350702285767
actorPPO_v2,NEW_Garr199905,1.3191111111111111,5.036328554153442
actorPPO_v2,NEW_Garr199905,1.586,5.047333717346191
actorPPO_v2,NEW_Garr199905,1.9540666666666666,5.056737184524536
actorPPO_v2,NEW_Garr199905,1.3832,5.104013442993164
actorPPO_v2,NEW_Garr199905,1.2149333333333334,5.024512767791748
actorPPO_v2,NEW_Garr199905,1.3493777777777778,5.039650917053223
actorPPO_v2,NEW_Garr199905,1.2628222222222223,5.054589509963989
actorPPO_v2,NEW_Garr199905,1.3336666666666666,5.121386766433716
actorPPO_v2,NEW_Garr199905,1.1923777777777778,5.040011405944824
actorPPO_v2,NEW_Garr199905,1.3184444444444445,5.058136224746704
actorPPO_v2,NEW_Goodnet,1.08295,2.2816665172576904
actorPPO_v2,NEW_Goodnet,1.12315,2.2797765731811523
actorPPO_v2,NEW_Goodnet,1.229,2.3150410652160645
actorPPO_v2,NEW_Goodnet,1.0147,2.3007662296295166
actorPPO_v2,NEW_Goodnet,1.07805,2.2672433853149414
actorPPO_v2,NEW_Goodnet,1.1791,2.28163743019104
actorPPO_v2,NEW_Goodnet,1.0673,2.264871835708618
actorPPO_v2,NEW_Goodnet,1.1128,2.23610782623291
actorPPO_v2,NEW_Goodnet,1.18625,2.2575697898864746
actorPPO_v2,NEW_Goodnet,1.0376,2.217362403869629
actorPPO_v2,NEW_Goodnet,1.09175,2.295365810394287
actorPPO_v2,NEW_Goodnet,1.03655,2.274853467941284
actorPPO_v2,NEW_Goodnet,1.0197,2.250995397567749
actorPPO_v2,NEW_Goodnet,1.13325,2.264906167984009
actorPPO_v2,NEW_Goodnet,1.00065,2.272554636001587
actorPPO_v2,NEW_Goodnet,1.00185,2.2803266048431396
actorPPO_v2,NEW_Goodnet,1.04695,2.2887089252471924
actorPPO_v2,NEW_Goodnet,1.1561,2.2645046710968018
actorPPO_v2,NEW_Goodnet,1.2108,2.2713570594787598
actorPPO_v2,NEW_Goodnet,1.1125,2.2259206771850586
actorPPO_v2,NEW_Goodnet,1.15335,2.2684764862060547
actorPPO_v2,NEW_Goodnet,1.1447,2.253571033477783
actorPPO_v2,NEW_Goodnet,1.1325,2.243093967437744
actorPPO_v2,NEW_Goodnet,1.06825,2.263414144515991
actorPPO_v2,NEW_Goodnet,1.04565,2.2456672191619873
actorPPO_v2,NEW_Goodnet,1.08645,2.230642080307007
actorPPO_v2,NEW_Goodnet,1.0226,2.278862476348877
actorPPO_v2,NEW_Goodnet,1.2231,2.2625365257263184
actorPPO_v2,NEW_Goodnet,1.2211,2.307415008544922
actorPPO_v2,NEW_Goodnet,1.16195,2.2351648807525635
actorPPO_v2,NEW_Goodnet,1.09255,2.2768492698669434
actorPPO_v2,NEW_Goodnet,1.2135,2.2675375938415527
actorPPO_v2,NEW_Goodnet,1.2458,2.300462007522583
actorPPO_v2,NEW_Goodnet,1.11335,2.2632901668548584
actorPPO_v2,NEW_Goodnet,1.09795,2.246947765350342
actorPPO_v2,NEW_Goodnet,1.06325,2.2545530796051025
actorPPO_v2,NEW_Goodnet,1.01135,2.2783396244049072
actorPPO_v2,NEW_Goodnet,1.02715,2.282017469406128
actorPPO_v2,NEW_Goodnet,1.05175,2.243825674057007
actorPPO_v2,NEW_Goodnet,1.17805,2.2123472690582275
actorPPO_v2,NEW_Goodnet,1.1252,2.282980442047119
actorPPO_v2,NEW_Goodnet,1.0624,2.2729432582855225
actorPPO_v2,NEW_Goodnet,1.17195,2.267655611038208
actorPPO_v2,NEW_Goodnet,1.05185,2.2755849361419678
actorPPO_v2,NEW_Goodnet,1.0669,2.2147974967956543
actorPPO_v2,NEW_Goodnet,1.14305,2.283691883087158
actorPPO_v2,NEW_Goodnet,1.15645,2.2475011348724365
actorPPO_v2,NEW_Goodnet,1.1012,2.2484967708587646
actorPPO_v2,NEW_Goodnet,1.09155,2.260521411895752
actorPPO_v2,NEW_Goodnet,1.00765,2.2867486476898193
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.86398,2.5281670093536377
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.76426,2.564565658569336
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.75694,2.576237916946411
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.68506,2.545614242553711
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.7705,2.5269289016723633
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.73482,2.566699981689453
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.72456,2.479952573776245
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.62396,2.562295913696289
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.76582,2.5556747913360596
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.76502,2.5648510456085205
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.65366,2.5953807830810547
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.7407,2.5642640590667725
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.76574,2.5645718574523926
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.82258,2.5867719650268555
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.66944,2.522836923599243
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.65472,2.5591750144958496
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.6635,2.5727968215942383
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.71238,2.5725762844085693
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.7182,2.56619930267334
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.62488,2.581575870513916
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.76136,2.568840265274048
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.7946,2.5985381603240967
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.78188,2.5607850551605225
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.66106,2.5151994228363037
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.70912,2.584226369857788
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.77688,2.5617876052856445
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.9464,2.617422103881836
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.76768,2.4697957038879395
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.83358,2.5755553245544434
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.67814,2.5256755352020264
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.65662,2.54087233543396
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.66014,2.5731821060180664
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.80874,2.584829807281494
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.69004,2.55705189704895
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.83002,2.5550222396850586
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.62626,2.5083463191986084
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.6693,2.60394287109375
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.74446,2.508559465408325
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.76626,2.579404592514038
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.71632,2.552671194076538
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.6389,2.6050643920898438
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.83306,2.5626957416534424
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.74526,2.583927869796753
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.66638,2.5994579792022705
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.67324,2.569312334060669
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.77138,2.587796926498413
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.59184,2.576669454574585
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.78112,2.526503562927246
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.77194,2.5742177963256836
actorPPOmiddR_Comprimido,NEW_BtAsiaPac,0.62488,2.5875773429870605
actorPPOmiddR_Comprimido,NEW_Garr199905,1.3764,3.970482110977173
actorPPOmiddR_Comprimido,NEW_Garr199905,1.482,3.9722728729248047
actorPPOmiddR_Comprimido,NEW_Garr199905,1.4272888888888888,4.023746013641357
actorPPOmiddR_Comprimido,NEW_Garr199905,1.1926444444444444,4.020932197570801
actorPPOmiddR_Comprimido,NEW_Garr199905,1.3406444444444445,4.0207679271698
actorPPOmiddR_Comprimido,NEW_Garr199905,1.3699777777777777,3.9796364307403564
actorPPOmiddR_Comprimido,NEW_Garr199905,1.2312444444444444,3.9940884113311768
actorPPOmiddR_Comprimido,NEW_Garr199905,1.5530666666666666,4.047461748123169
actorPPOmiddR_Comprimido,NEW_Garr199905,1.2567777777777778,3.9795684814453125
actorPPOmiddR_Comprimido,NEW_Garr199905,1.2593333333333334,3.964620590209961
actorPPOmiddR_Comprimido,NEW_Garr199905,1.2322444444444445,3.9873111248016357
actorPPOmiddR_Comprimido,NEW_Garr199905,1.3450666666666666,3.9867007732391357
actorPPOmiddR_Comprimido,NEW_Garr199905,1.6091111111111112,4.010023832321167
actorPPOmiddR_Comprimido,NEW_Garr199905,1.2879777777777779,4.0050153732299805
actorPPOmiddR_Comprimido,NEW_Garr199905,1.2735333333333334,4.024422883987427
actorPPOmiddR_Comprimido,NEW_Garr199905,1.6575333333333333,4.008052110671997
actorPPOmiddR_Comprimido,NEW_Garr199905,1.2683555555555555,3.9705748558044434
actorPPOmiddR_Comprimido,NEW_Garr199905,1.2707555555555556,3.9618968963623047
actorPPOmiddR_Comprimido,NEW_Garr199905,1.5636222222222222,4.016414403915405
actorPPOmiddR_Comprimido,NEW_Garr199905,1.422911111111111,4.036988019943237
actorPPOmiddR_Comprimido,NEW_Garr199905,1.5467333333333333,3.9234094619750977
actorPPOmiddR_Comprimido,NEW_Garr199905,1.3809777777777779,3.9601805210113525
actorPPOmiddR_Comprimido,NEW_Garr199905,1.4336222222222221,3.973766803741455
actorPPOmiddR_Comprimido,NEW_Garr199905,1.3966222222222222,4.0228986740112305
actorPPOmiddR_Comprimido,NEW_Garr199905,1.2151777777777777,4.01588773727417
actorPPOmiddR_Comprimido,NEW_Garr199905,1.3374666666666666,3.9676175117492676
actorPPOmiddR_Comprimido,NEW_Garr199905,1.3036,3.9908926486968994
actorPPOmiddR_Comprimido,NEW_Garr199905,1.3406222222222222,4.078887939453125
actorPPOmiddR_Comprimido,NEW_Garr199905,1.4166444444444444,4.020876884460449
